33,89,78,26,88.82743362831857,99.77876106194691,86.3938053097345,24.126103060681178
34,77,53,15,130.3905390539054,85.3135313531353,59.2959295929593,28.27150139450085
35,71,39,50,161.43067846607667,91.26106194690264,22.308259587020647,29.676761399371465
36,62,42,46,155.1492537313433,95.63432835820896,24.216417910447763,27.782715808242063
37,79,57,21,117.85714285714285,85.27874564459931,71.86411149825784,26.978371990849652
38,71,46,78,159.7325870646766,100.5597014925373,14.707711442786067,29.196513782008584
39,142,74,0,111.2748344370861,32.78145695364239,130.94370860927154,26.960490313949098
40,93,105,6,35.310374149659864,97.74659863945578,141.94302721088434,25.002025602417017
41,88,60,72,167.45535714285714,88.39285714285714,19.15178571428571,23.852472426425184
42,102,72,15,101.0486577181208,81.20805369127515,92.74328859060402,25.82190564324862
43,142,73,1,115.60855263157895,32.565789473684205,126.82565789473684,27.024757051287093
44,135,97,4,94.4206008583691,56.91463996185026,123.66475917978063,24.640055423818215
45,75,50,98,174.79757085020242,92.96558704453442,7.2368421052631575,29.566351162500002
46,60,57,38,118.02519011406844,108.4838403041825,48.49096958174905,24.64412023383043
47,7,75,113,75.55391432791728,193.3530280649926,6.093057607090104,24.838704774237577
48,133,87,2,77.36666666666666,35.2,162.43333333333334,25.40951971401606
49,93,53,2,110.0,75.00000000000001,90.0,29.550522827324748
50,83,58,2,109.90802675585284,89.21404682274247,75.8779264214047,28.698527343942825
51,62,45,25,141.90556492411469,100.16863406408095,32.92580101180438,28.10805065975437
52,87,52,23,123.96941489361703,84.4747340425532,66.55585106382979,28.031805955705885
53,73,45,66,162.89329685362517,95.93023255813954,16.176470588235293,28.53289176627102
54,59,55,70,130.89689265536722,123.51694915254237,20.586158192090394,24.225649328648725
55,109,69,3,122.22222222222221,57.90770609318995,94.8700716845878,27.14564710042403
56,164,89,0,111.67127071823205,17.472375690607738,145.85635359116023,26.118934644163588
57,114,89,5,62.51798561151079,67.46402877697841,145.01798561151077,24.904398069371947
58,148,100,1,56.17193240264512,24.650991917707568,194.17707567964732,24.965653339494057
59,67,50,30,138.53904282115872,97.67002518891688,38.79093198992443,26.66976007183749
60,170,93,1,61.49373881932022,10.330948121645797,203.175313059034,26.086542616151732
61,35,84,41,45.14363885088918,177.75307797537616,52.10328317373461,27.48839327213032
62,31,61,54,92.27851941747572,154.85436893203882,27.867111650485437,26.652743189918947
63,130,88,0,64.37068303914045,33.55717574827322,177.07214121258633,25.383944478561478
64,73,73,10,77.5823111684958,107.9406068431246,89.47708198837961,26.95802662501165
65,92,65,8,88.17934782608695,82.20108695652173,104.6195652173913,27.228970280327378
66,68,61,103,161.9960988296489,110.85825747724317,2.1456436931079326,26.54076166558596
67,65,48,105,165.79092920353983,106.16703539823008,3.0420353982300883,30.854911438552772
68,83,62,152,171.61430119176597,103.38569880823403,0.0,29.47022592642297
69,70,66,41,108.64197530864197,113.00705467372133,53.35097001763668,23.058756976836527
70,57,64,22,91.36212624584716,120.14119601328903,63.49667774086378,27.433172897258125
71,85,47,3,141.5362035225049,69.96086105675147,63.50293542074364,30.418961718261986
72,141,59,4,132.7857142857143,20.035714285714285,122.17857142857144,28.487939142096252
73,0,65,125,77.5112443778111,197.4887556221889,0.0,28.952911627885353
74,74,33,90,198.7757100881489,72.99216454456416,3.232125367286974,33.257665016426074
75,114,34,43,209.95575221238934,45.13274336283185,19.91150442477876,31.14034314357511
76,58,92,17,41.12759643916914,143.7833827893175,90.08902077151336,26.942046636080367
77,65,79,1,61.86200378071833,116.0562381852552,97.08175803402646,27.910136801569067
78,43,76,45,74.18111753371869,153.30764290301863,47.51123956326269,26.439717627197204
79,91,73,23,93.77174669450243,99.70424495476688,81.52400835073068,24.81917341113812
80,168,61,2,144.2622950819672,5.635245901639344,125.10245901639345,28.29977317095028
81,99,56,14,108.75706214689265,102.54237288135593,63.700564971751405,28.37173853153208
82,118,73,8,104.11147902869757,75.57947019867548,95.30905077262692,26.3998475934245
83,134,117,12,44.2261185006046,82.13422007255139,148.63966142684404,24.16184520819673
84,137,79,20,114.58333333333334,80.97222222222223,79.44444444444444,25.38022858282477
85,125,66,76,170.3658536585366,88.20121951219512,16.432926829268293,24.783186806765137
86,166,91,11,120.35536159600996,55.20573566084788,99.43890274314214,25.691661409629813
87,138,75,112,192.02243125904488,82.18162083936325,0.7959479015918959,24.194040007931516
88,63,106,98,84.35810810810811,165.74324324324326,24.89864864864865,18.227166798117437
89,47,120,92,53.621169916434546,183.07799442896936,38.3008356545961,22.41023435000222
90,146,73,110,200.02759381898457,72.54415011037527,2.4282560706401766,24.698073996654937
91,180,141,11,42.926829268292686,48.10104529616725,183.97212543554005,27.86761247720349
92,189,149,15,35.472074468085104,34.0093085106383,205.5186170212766,29.15604551459485
93,82,70,15,79.22063421170166,116.92719964269764,78.85216614560073,26.18872413725779
94,164,74,3,111.90666666666667,29.18666666666667,133.90666666666667,27.132059062724842
95,9,101,103,56.24999999999999,208.65384615384613,10.096153846153847,22.463098162863385
96,101,78,34,110.32793867120954,101.89522998296422,62.776831345826245,22.913586567620865
97,89,78,15,64.8876404494382,109.17602996254682,100.93632958801498,25.38399552340646
98,103,50,61,173.52941176470588,88.23529411764706,13.235294117647058,27.924745560859222
99,83,55,57,156.6822977725674,101.87573270808909,16.44196951934349,24.7715153487538
100,88,109,28,41.20616365568544,118.65037194473965,115.14346439957492,24.04856476725215
101,86,63,81,158.54591836734696,106.39880952380953,10.055272108843537,23.210180670154003
102,94,66,84,153.18228105906314,108.0957230142566,13.721995926680243,22.807787013736213
103,94,71,89,149.1167434715822,116.80107526881723,9.082181259600615,21.101002502499753
104,153,71,16,154.7684458398744,55.90659340659341,64.32496075353218,26.778852650824767
105,138,62,10,136.72861150070125,55.15427769985975,83.117110799439,27.92219195770552
106,30,123,44,6.904591104734577,188.39670014347197,79.69870875179339,25.85739253389924
107,82,61,34,125.4344048653345,109.66550825369244,39.90008688097307,24.684691711135567
108,18,114,57,8.986928104575162,203.10457516339866,62.908496732026144,25.614667575589888
109,100,138,21,1.7673521850899743,99.50192802056553,173.73071979434445,25.85453622930984
110,75,104,35,43.21047526673133,129.09796314258,102.69156159068864,24.305216156428102
111,16,98,71,52.45290423861853,191.46389324960757,31.08320251177394,25.510456406861053
112,52,82,88,103.79776328052192,153.00559179869526,18.196644920782852,19.615390206334187
113,87,89,19,64.41441441441441,101.57657657657657,109.009009009009,24.72154843894609
114,106,107,50,81.9373401534527,101.98209718670076,91.08056265984655,20.26580881661611
115,74,60,37,117.94181034482759,109.34806034482759,47.71012931034483,24.14730175186507
116,134,101,50,122.22222222222221,85.6310013717421,67.14677640603566,20.26292078110608
117,71,70,61,113.96396396396396,126.35135135135134,34.68468468468468,19.103643888251412
118,81,63,23,116.8835192069393,94.05204460966544,64.0644361833953,25.910999146962872
119,87,40,81,180.77156743620898,81.19684082624543,13.031591737545565,31.01258173241026
120,88,36,68,185.42345276872965,72.55700325732899,17.019543973941367,31.491289729793706
121,98,61,20,122.50000000000001,81.25,71.25,26.974191883937984
122,94,81,6,77.4914089347079,87.57159221076748,109.93699885452462,25.731549423800498
123,120,42,1,175.5610972568579,44.80465502909394,54.634247714048215,30.99303889521289
124,74,87,68,95.25999999999999,133.54,46.199999999999996,18.356622840934058
125,85,108,7,36.708860759493675,102.21518987341773,136.0759493670886,25.346424817808945
126,71,103,44,63.33416959357752,136.32714500752633,75.33868539889615,23.857512277712953
127,51,107,41,29.533941236068895,169.68085106382978,75.78520770010132,25.50233743089487
128,112,84,59,142.3390557939914,88.28326180257511,44.377682403433475,18.942304837918673
